高管姓名，性别，年龄，股票代码，职位
王蔚，男，52，603005，董事长,董事
徐增增，女，65，603003，董事长,董事
林瑞荣，男，57，603002，董事长,董事
王振滔，男，53，603001，董事长,董事
王一彪，男，54，603000，董事长,董事
杨建军，男，55，601999，董事长,董事
李庆萍，女，56，601998，董事长,执行董事
奚正刚，男，53，601996，董事长,董事
姜德义，男，54，601992，董事长,执行董事
陈进行，男，62，601991，董事长,非执行董事
姜仁锋，男，54，601989，董事长,董事
陈慕华，女，96，601988，名誉董事长
刘明东，男，48，601969，董事长,董事
李开国，男，56，601965，董事长,董事
程方方，男，56，601958，董事长,董事
田国立，男，58，601939，董事长,执行董事
张轩松，男，47，601933，董事长,董事
王胜杰，男，55，601929，董事长,董事
张建康，男，55，601928，董事长,董事
黄小文，男，56，601919，代董事长,副董事长,执行董事
陈培，男，56，601918，董事长,董事
冯焕培，男，52，601908，董事长,董事
高利，男，57，601901，董事长,董事
陈景河，男，61，601899，董事长,董事
李延江，男，60，601898，董事长,执行董事
陶安祥，男，60，601890，董事长,董事
苏新刚，男，60，601872，董事长,董事
孙月英，女，60，601866，董事长,执行董事
王宜林，男，62，601857，董事长,董事
李晓鹏，男，49，601818，董事长,非执行董事
齐美胜，男，50，601808，董事长,执行董事
曹杰，男，52，601801，董事长,董事
刘起涛，男，61，601800，董事长,执行董事
周晓萍，女，57，601799，董事长,董事
张延丰，男，58，601798，董事长,董事
徐文卫，男，52，601789，董事长,董事
薛峰，男，51，601788，董事长,董事
牟刚，男，48，601777，董事长,董事
刘化龙，男，56，601766，董事长,执行董事
郑建华，男，58，601727，董事长,执行董事
李义岭，男，49，601718，董事长,董事
焦承尧，男，55，601717，董事长,执行董事
范建刚，男，64，601700，董事长,董事
李晋平，男，54，601699，董事长,董事
邬建树，男，54，601689，董事长,董事
周易，男，49，601688，董事长,董事
张忠正，男，75，601678，董事长,董事
马廷义，男，62，601677，董事长,董事
晏志勇，男，60，601669，董事长,董事
官庆，男，54，601668，董事长,董事
向阳，男，59，601666，董事长,董事
姚培武，男，54，601636，董事长,董事
魏建军，男，54，601633，董事长,执行董事
杨明生，男，63，601628，董事长,执行董事
国文清，男，54，601618，董事长,执行董事
侯松容，男，50，601616，董事长,董事
俞章法，男，51，601608，董事长,董事
周军，男，49，601607，董事长,非执行董事
孔庆伟，男，58，601601，董事长,执行董事
余德辉，男，58，601600，董事长,非执行董事
钱文龙，男，65，601599，董事长,董事
贺江川，男，53，601588，董事长,执行董事
金建顺，男，59，601579，董事长,董事
郑坚江，男，57，601567，董事长,董事
毕忠德，男，56，601518，董事长,董事
黄晓佳，男，38，601515，董事长,董事
易会满，男，54，601398，董事长,执行董事
李长进，男，59，601390，董事长,执行董事
杨华辉，男，52，601377，董事长,董事
李宏安，男，53，601369，董事长,董事
杨卫新，男，57，601339，董事长,董事
万峰，男，60，601336，董事长,执行董事
武勇，男，54，601333，董事长,董事
彭纯，男，56，601328，董事长,执行董事
马明哲，男，62，601318，董事长,执行董事
